InvoiceDate,Gender,Product,Quantity,Sales
2020-04-10,Male,Laptop,5,300000
2021-01-18,Female,Keyboard,3,4500
2021-12-12,Male,Headphones,2,4000
2019-03-24,Female,Mouse,5,5000
2019-07-22,Female,Monitor,5,40000
2021-09-23,Male,Headphones,3,6000
2020-11-24,Male,Smartphone,1,25000
2018-05-27,Female,Smartphone,1,25000
2021-10-24,Male,Smartphone,1,25000
2021-04-24,Male,Headphones,1,2000
2021-02-18,Male,Laptop,4,240000
2020-07-17,Female,Smartphone,5,125000
2020-08-18,Male,Keyboard,1,1500
2020-03-03,Female,Laptop,3,180000
2021-10-09,Male,Mouse,1,1000
2019-01-18,Female,Headphones,2,4000
2020-06-21,Female,Headphones,3,6000
2018-08-28,Male,Mouse,5,5000
2021-05-06,Female,Keyboard,4,6000
2021-09-29,Female,Tablet,1,30000
2018-01-16,Male,Smartphone,2,50000
2018-09-11,Male,Monitor,3,24000
2018-02-20,Male,Headphones,2,4000
2019-05-16,Female,Monitor,5,40000
2021-03-15,Female,Monitor,5,40000
2019-06-29,Female,Monitor,3,24000
2021-03-01,Male,Tablet,5,150000
2020-05-22,Male,Laptop,3,180000
2018-06-15,Female,Mouse,4,4000
2019-01-07,Male,Mouse,1,1000
2019-05-12,Male,Keyboard,3,4500
2019-04-05,Female,Smartphone,3,75000
2018-08-02,Female,Smartphone,2,50000
2020-08-03,Female,Laptop,5,300000
2021-12-07,Male,Smartphone,2,50000
2018-03-18,Male,Headphones,2,4000
2021-07-01,Male,Headphones,2,4000
2020-11-06,Female,Tablet,2,60000
2020-05-25,Female,Monitor,1,8000
2021-09-16,Female,Tablet,2,60000
2018-03-29,Male,Mouse,1,1000
2020-10-02,Female,Laptop,4,240000
2018-11-10,Female,Tablet,5,150000
2019-06-04,Male,Monitor,4,32000
2019-11-24,Male,Laptop,2,120000
2019-02-03,Female,Monitor,4,32000
2021-03-15,Male,Tablet,3,90000
2018-05-27,Male,Keyboard,2,3000
2019-05-23,Male,Smartphone,3,75000
2021-07-08,Female,Monitor,4,32000
2021-06-01,Male,Monitor,5,40000
2019-07-04,Female,Smartphone,5,125000
2018-03-12,Male,Tablet,2,60000
2020-11-02,Male,Tablet,3,90000
2018-08-01,Female,Tablet,2,60000
2018-03-31,Female,Headphones,1,2000
2021-07-04,Male,Mouse,4,4000
2019-07-19,Female,Laptop,1,60000
2019-04-03,Male,Headphones,2,4000
2018-11-28,Male,Monitor,5,40000
2019-09-07,Male,Smartphone,2,50000
2021-04-05,Male,Keyboard,5,7500
2019-09-27,Female,Laptop,2,120000
2018-09-23,Female,Keyboard,4,6000
2020-04-18,Male,Tablet,4,120000
2020-07-06,Male,Monitor,4,32000
2021-02-07,Male,Mouse,5,5000
2019-09-08,Female,Headphones,2,4000
2019-10-15,Female,Smartphone,4,100000
2021-07-29,Female,Monitor,1,8000
2020-12-16,Female,Monitor,2,16000
2018-12-15,Male,Smartphone,2,50000
2021-08-17,Female,Laptop,1,60000
2018-06-20,Female,Laptop,4,240000
2018-05-05,Male,Smartphone,3,75000
2021-01-22,Female,Laptop,2,120000
2021-08-06,Female,Keyboard,5,7500
2021-02-13,Female,Headphones,2,4000
2018-10-06,Male,Keyboard,5,7500
2019-07-26,Male,Smartphone,1,25000
2019-12-04,Male,Keyboard,5,7500
2021-03-10,Male,Smartphone,1,25000
2020-10-28,Male,Mouse,2,2000
2021-02-07,Male,Monitor,5,40000
2018-11-21,Female,Smartphone,5,125000
2020-10-07,Female,Smartphone,3,75000
2019-07-18,Female,Monitor,4,32000
2020-07-31,Female,Smartphone,3,75000
2018-03-23,Male,Keyboard,2,3000
2019-11-23,Female,Laptop,5,300000
2020-10-02,Female,Tablet,5,150000
2021-05-21,Male,Laptop,2,120000
2019-03-27,Female,Mouse,5,5000
2021-09-18,Female,Mouse,4,4000
2021-02-19,Male,Keyboard,4,6000
2018-01-01,Male,Monitor,4,32000
2019-05-30,Female,Smartphone,5,125000
2020-10-03,Female,Smartphone,4,100000
2019-01-02,Male,Mouse,1,1000
2019-02-17,Female,Tablet,3,90000
2019-01-13,Female,Monitor,2,16000
2021-07-13,Female,Mouse,1,1000
2020-01-23,Female,Monitor,3,24000
2019-10-14,Male,Laptop,3,180000
2019-05-13,Male,Laptop,2,120000
2018-02-02,Male,Tablet,5,150000
2021-12-26,Female,Headphones,3,6000
2021-11-24,Female,Laptop,4,240000
2019-04-06,Male,Tablet,3,90000
2021-10-19,Female,Mouse,1,1000
2020-03-22,Male,Laptop,1,60000
2020-12-13,Male,Smartphone,1,25000
2021-07-14,Male,Mouse,2,2000
2021-08-23,Female,Mouse,3,3000
2021-03-07,Female,Smartphone,1,25000
2018-04-23,Male,Headphones,1,2000
2021-04-04,Male,Tablet,5,150000
2018-07-25,Male,Tablet,2,60000
2021-10-20,Female,Monitor,1,8000
2019-06-01,Female,Headphones,3,6000
2019-08-08,Female,Headphones,4,8000
2019-10-03,Male,Keyboard,4,6000
2021-03-19,Female,Smartphone,1,25000
2019-08-05,Male,Tablet,3,90000
2020-06-04,Female,Mouse,5,5000
2020-09-15,Male,Mouse,2,2000
2018-04-28,Male,Tablet,1,30000
2018-09-23,Male,Mouse,1,1000
2020-01-31,Female,Mouse,3,3000
2018-04-16,Female,Tablet,2,60000
2020-01-24,Male,Tablet,1,30000
2018-01-02,Male,Keyboard,5,7500
2020-05-23,Male,Keyboard,3,4500
2021-12-02,Male,Mouse,4,4000
2018-06-10,Female,Tablet,1,30000
2021-01-05,Male,Smartphone,1,25000
2019-11-18,Female,Laptop,3,180000
2018-06-03,Female,Smartphone,1,25000
2021-03-03,Male,Laptop,2,120000
2019-10-25,Female,Headphones,4,8000
2019-04-18,Female,Smartphone,5,125000
2020-07-02,Male,Mouse,5,5000
2020-04-14,Male,Headphones,3,6000
2021-05-30,Female,Headphones,5,10000
2020-04-28,Female,Smartphone,1,25000
2020-06-11,Male,Monitor,3,24000
2020-05-29,Male,Smartphone,4,100000
2018-05-16,Male,Tablet,5,150000
2020-05-22,Male,Keyboard,5,7500
2020-06-16,Male,Keyboard,1,1500
2021-08-08,Female,Keyboard,1,1500
2019-01-19,Male,Mouse,5,5000
2021-10-16,Female,Mouse,2,2000
2021-04-27,Female,Mouse,2,2000
2019-06-05,Male,Keyboard,2,3000
2018-05-11,Male,Mouse,1,1000
2018-11-24,Female,Monitor,4,32000
2020-07-08,Female,Tablet,1,30000
2019-07-26,Female,Tablet,2,60000
2018-03-02,Male,Monitor,4,32000
2018-06-05,Female,Laptop,2,120000
2018-09-03,Female,Tablet,4,120000
2021-09-18,Female,Keyboard,5,7500
2021-10-07,Male,Monitor,5,40000
2019-06-02,Male,Keyboard,2,3000
2020-02-27,Male,Tablet,5,150000
2019-11-11,Female,Smartphone,5,125000
2020-04-17,Female,Smartphone,4,100000
2020-05-07,Male,Tablet,2,60000
2020-09-05,Female,Tablet,5,150000
2020-03-18,Male,Keyboard,5,7500
2019-10-13,Female,Tablet,2,60000
2020-04-06,Male,Laptop,1,60000
2019-02-09,Male,Smartphone,2,50000
2021-09-07,Female,Tablet,1,30000
2019-10-20,Male,Mouse,4,4000
2019-07-07,Female,Monitor,4,32000
2020-08-04,Female,Smartphone,5,125000
2018-03-14,Male,Smartphone,1,25000
2019-09-19,Male,Keyboard,3,4500
2018-03-09,Male,Laptop,5,300000
2020-08-26,Female,Tablet,1,30000
2019-01-09,Male,Headphones,4,8000
2018-05-17,Male,Monitor,4,32000
2019-01-17,Female,Headphones,5,10000
2021-07-16,Male,Smartphone,2,50000
2021-12-06,Male,Smartphone,1,25000
2019-10-02,Male,Headphones,3,6000
2021-08-20,Male,Headphones,2,4000
2018-12-11,Male,Mouse,5,5000
2018-11-14,Male,Headphones,1,2000
2020-01-18,Female,Tablet,2,60000
2018-03-03,Male,Laptop,5,300000
2018-08-14,Male,Smartphone,3,75000
2021-07-12,Male,Headphones,3,6000
2018-11-13,Female,Tablet,3,90000
2019-01-23,Male,Laptop,2,120000
2018-01-19,Female,Tablet,1,30000
2021-06-27,Female,Monitor,5,40000
2020-07-08,Male,Smartphone,5,125000
2019-05-20,Male,Smartphone,1,25000
2018-01-17,Male,Headphones,5,10000
2018-04-12,Male,Smartphone,1,25000
2021-02-09,Female,Headphones,3,6000
2021-10-30,Male,Monitor,3,24000
2021-05-11,Female,Tablet,3,90000
2018-05-17,Male,Monitor,3,24000
2019-03-05,Male,Keyboard,3,4500
2018-09-22,Male,Keyboard,3,4500
2019-11-22,Male,Headphones,4,8000
2020-06-13,Female,Laptop,1,60000
2020-09-02,Male,Monitor,1,8000
2019-07-28,Female,Headphones,1,2000
2021-07-04,Male,Keyboard,4,6000
2020-09-26,Male,Smartphone,2,50000
2020-05-20,Male,Mouse,5,5000
2019-06-19,Male,Smartphone,4,100000
2021-06-19,Male,Mouse,5,5000
2019-10-07,Male,Smartphone,4,100000
2019-08-11,Female,Tablet,2,60000
2020-04-03,Male,Mouse,4,4000
2018-12-12,Female,Tablet,3,90000
2018-11-08,Male,Mouse,1,1000
2021-05-20,Male,Monitor,3,24000
2020-11-10,Female,Monitor,1,8000
2021-12-19,Male,Tablet,4,120000
2020-11-01,Female,Smartphone,3,75000
2018-04-23,Male,Smartphone,5,125000
2018-01-13,Male,Headphones,3,6000
2018-06-24,Female,Monitor,5,40000
2020-02-15,Female,Monitor,3,24000
2018-05-31,Male,Keyboard,2,3000
2021-01-13,Female,Headphones,5,10000
2021-02-03,Male,Mouse,2,2000
2019-07-28,Female,Monitor,5,40000
2021-03-26,Female,Tablet,2,60000
2018-11-12,Male,Tablet,1,30000
2021-01-06,Female,Monitor,2,16000
2020-01-06,Female,Keyboard,5,7500
2019-05-22,Female,Smartphone,4,100000
2021-12-25,Male,Mouse,1,1000
2019-08-04,Female,Headphones,3,6000
2018-04-21,Male,Headphones,5,10000
2020-10-29,Male,Mouse,4,4000
2018-06-19,Male,Keyboard,3,4500
2019-08-11,Male,Headphones,1,2000
2018-07-30,Male,Laptop,5,300000
2020-03-01,Male,Keyboard,3,4500
2018-06-18,Male,Smartphone,2,50000
2018-11-04,Male,Laptop,3,180000
2019-09-07,Female,Headphones,1,2000
2019-02-22,Female,Laptop,4,240000
2020-01-16,Female,Keyboard,1,1500
2020-07-21,Female,Smartphone,3,75000
2021-04-25,Female,Keyboard,3,4500
2019-09-18,Female,Smartphone,4,100000
2018-10-13,Female,Headphones,3,6000
2020-09-10,Male,Mouse,4,4000
2019-08-04,Female,Mouse,5,5000
2018-05-29,Male,Keyboard,3,4500
2021-01-13,Male,Mouse,2,2000
2019-04-11,Female,Laptop,5,300000
2018-06-20,Male,Mouse,5,5000
2020-03-10,Male,Smartphone,4,100000
2021-09-28,Female,Tablet,1,30000
2021-11-25,Female,Laptop,2,120000
2019-05-10,Female,Monitor,3,24000
2018-08-01,Male,Laptop,1,60000
2019-01-13,Male,Monitor,4,32000
2018-03-04,Female,Smartphone,5,125000
2021-10-05,Male,Headphones,4,8000
2019-04-04,Male,Headphones,3,6000
2019-09-07,Male,Smartphone,1,25000
2019-10-12,Female,Smartphone,3,75000
2021-12-30,Male,Mouse,3,3000
2019-10-01,Female,Mouse,5,5000
2019-08-06,Male,Headphones,2,4000
2020-09-27,Female,Keyboard,5,7500
2021-12-20,Male,Monitor,2,16000
2018-11-11,Male,Smartphone,1,25000
2020-03-31,Female,Tablet,3,90000
2018-08-07,Female,Monitor,3,24000
2021-08-22,Male,Keyboard,3,4500
2019-04-03,Female,Headphones,5,10000
2018-07-18,Female,Tablet,1,30000
2021-02-13,Male,Headphones,1,2000
2018-10-13,Male,Headphones,5,10000
2020-10-08,Female,Smartphone,2,50000
2018-09-11,Male,Keyboard,1,1500
2020-02-26,Male,Mouse,2,2000
2020-08-09,Female,Laptop,4,240000
2019-05-20,Female,Smartphone,5,125000
2020-12-10,Male,Headphones,2,4000
2020-03-21,Female,Smartphone,5,125000
2019-02-18,Male,Keyboard,5,7500
2020-06-01,Male,Smartphone,1,25000
2021-04-19,Female,Headphones,4,8000
2019-06-15,Male,Smartphone,3,75000
2021-12-26,Male,Laptop,3,180000
2021-06-06,Male,Tablet,2,60000
2018-01-31,Female,Smartphone,3,75000
2021-09-25,Female,Monitor,3,24000
2020-10-15,Female,Keyboard,1,1500
2019-01-05,Male,Laptop,3,180000
2020-03-23,Male,Keyboard,4,6000
2018-11-01,Female,Headphones,2,4000
2019-07-16,Female,Keyboard,3,4500
2021-03-18,Male,Mouse,1,1000
2019-09-11,Male,Smartphone,1,25000
2021-11-04,Male,Mouse,3,3000
2018-05-08,Female,Headphones,2,4000
2018-05-29,Male,Keyboard,1,1500
2021-05-23,Female,Tablet,5,150000
2021-10-23,Female,Mouse,4,4000
2021-08-09,Female,Mouse,4,4000
2019-07-20,Female,Mouse,4,4000
2018-10-09,Male,Laptop,3,180000
2018-09-15,Female,Smartphone,4,100000
2021-01-04,Male,Keyboard,5,7500
2019-10-25,Male,Laptop,5,300000
2019-04-03,Female,Monitor,3,24000
2020-09-23,Male,Headphones,3,6000
2021-02-03,Female,Headphones,2,4000
2018-03-07,Male,Mouse,2,2000
2021-01-30,Male,Monitor,4,32000
2021-10-10,Male,Monitor,4,32000
2018-03-06,Female,Laptop,3,180000
2020-07-06,Male,Smartphone,1,25000
2018-05-09,Male,Headphones,4,8000
2018-04-24,Male,Headphones,3,6000
2019-07-21,Female,Monitor,2,16000
2019-04-08,Male,Laptop,4,240000
2020-09-11,Female,Tablet,1,30000
2018-12-26,Male,Tablet,5,150000
2019-09-27,Female,Mouse,2,2000
2021-12-13,Male,Monitor,4,32000
2018-11-03,Male,Tablet,4,120000
2018-12-13,Female,Smartphone,1,25000
2020-11-13,Female,Keyboard,2,3000
2019-03-30,Female,Laptop,1,60000
2021-10-20,Female,Keyboard,3,4500
2021-12-02,Female,Laptop,5,300000
2018-07-24,Female,Smartphone,5,125000
2018-04-16,Female,Monitor,3,24000
2019-09-05,Female,Mouse,3,3000
2020-04-10,Female,Smartphone,1,25000
2021-01-30,Male,Laptop,2,120000
2019-01-22,Male,Monitor,1,8000
2018-04-07,Female,Headphones,3,6000
2018-05-21,Female,Headphones,5,10000
2021-02-26,Female,Monitor,1,8000
2021-10-07,Female,Smartphone,1,25000
2018-10-03,Male,Smartphone,4,100000
2018-11-07,Male,Keyboard,3,4500
2018-10-16,Female,Tablet,2,60000
2021-10-25,Female,Smartphone,4,100000
2019-10-22,Male,Tablet,1,30000
2019-06-09,Female,Tablet,1,30000
2019-08-19,Male,Monitor,5,40000
2019-09-30,Male,Laptop,2,120000
2018-08-01,Male,Laptop,1,60000
2019-05-11,Male,Smartphone,5,125000
2021-07-29,Male,Smartphone,3,75000
2019-06-12,Male,Laptop,2,120000
2020-05-19,Female,Laptop,2,120000
2021-10-28,Female,Headphones,1,2000
2021-05-03,Male,Smartphone,2,50000
2019-04-05,Female,Mouse,2,2000
2020-06-26,Male,Smartphone,1,25000
2018-03-03,Female,Tablet,1,30000
2021-02-18,Male,Headphones,2,4000
2018-07-28,Female,Keyboard,5,7500
2019-02-01,Female,Mouse,4,4000
2018-01-23,Female,Tablet,4,120000
2018-08-30,Female,Laptop,3,180000
2021-11-01,Female,Smartphone,1,25000
2018-02-01,Female,Headphones,3,6000
2021-12-20,Male,Laptop,2,120000
2021-11-03,Female,Tablet,3,90000
2018-09-16,Male,Keyboard,5,7500
2021-02-17,Male,Monitor,5,40000
2020-08-22,Male,Monitor,5,40000
2021-08-06,Male,Headphones,4,8000
2019-01-23,Female,Smartphone,1,25000
2021-09-02,Male,Keyboard,4,6000
2020-02-03,Male,Laptop,3,180000
2018-06-14,Female,Tablet,5,150000
2021-07-24,Female,Mouse,5,5000
2021-04-18,Male,Monitor,4,32000
2019-09-24,Male,Keyboard,2,3000
2019-01-16,Female,Keyboard,4,6000
2019-01-02,Female,Monitor,5,40000
2018-02-21,Male,Mouse,1,1000
2018-10-22,Female,Laptop,5,300000
2019-06-03,Male,Headphones,5,10000
2020-12-18,Female,Tablet,5,150000
2021-01-19,Female,Keyboard,5,7500
2019-11-02,Female,Mouse,5,5000
2021-04-27,Female,Laptop,2,120000
2020-04-30,Male,Headphones,2,4000
2021-02-09,Male,Headphones,2,4000
2018-09-06,Male,Tablet,2,60000
2019-11-29,Male,Smartphone,5,125000
2020-07-20,Female,Laptop,2,120000
2020-02-28,Female,Monitor,3,24000
2021-08-05,Male,Tablet,2,60000
2020-09-01,Male,Smartphone,1,25000
2019-05-12,Male,Monitor,2,16000
2021-07-03,Male,Keyboard,2,3000
2021-07-08,Female,Laptop,5,300000
2019-06-23,Male,Keyboard,3,4500
2019-09-07,Male,Smartphone,3,75000
2019-04-18,Male,Smartphone,5,125000
2021-11-16,Female,Laptop,2,120000
2020-12-14,Female,Tablet,2,60000
2019-11-06,Male,Mouse,5,5000
2021-02-12,Male,Keyboard,1,1500
2019-10-30,Female,Smartphone,5,125000
2019-12-08,Female,Smartphone,4,100000
2018-02-18,Male,Tablet,5,150000
2020-11-30,Female,Tablet,3,90000
2018-03-12,Male,Keyboard,2,3000
2021-03-29,Male,Smartphone,4,100000
2019-11-03,Female,Mouse,1,1000
2021-09-15,Female,Monitor,2,16000
2021-04-06,Female,Tablet,3,90000
2020-02-20,Female,Tablet,4,120000
2018-05-22,Male,Tablet,1,30000
2018-03-16,Male,Tablet,4,120000
2018-01-29,Male,Monitor,4,32000
2020-08-24,Male,Smartphone,2,50000
2018-08-31,Female,Tablet,4,120000
2018-02-24,Male,Mouse,3,3000
2020-08-12,Male,Tablet,5,150000
2019-01-03,Female,Monitor,4,32000
2021-09-26,Female,Keyboard,3,4500
2020-08-09,Female,Laptop,4,240000
2020-04-10,Female,Smartphone,5,125000
2018-03-29,Female,Keyboard,3,4500
2018-02-27,Female,Headphones,5,10000
2019-06-21,Male,Mouse,5,5000
2021-06-08,Male,Tablet,3,90000
2018-01-28,Female,Smartphone,5,125000
2018-09-19,Female,Mouse,2,2000
2019-04-10,Female,Mouse,2,2000
2021-01-18,Female,Monitor,2,16000
2018-11-25,Female,Laptop,2,120000
2018-03-14,Female,Laptop,3,180000
2021-11-27,Female,Monitor,2,16000
2018-09-11,Female,Tablet,5,150000
2018-05-03,Female,Headphones,3,6000
2021-11-29,Male,Headphones,1,2000
2021-07-19,Male,Keyboard,4,6000
2019-11-24,Male,Headphones,2,4000
2018-03-29,Male,Mouse,2,2000
2021-09-21,Female,Smartphone,5,125000
2019-05-12,Female,Tablet,2,60000
2020-12-01,Female,Tablet,2,60000
2018-12-22,Female,Tablet,1,30000
2018-11-03,Female,Laptop,5,300000
2021-04-13,Female,Tablet,1,30000
2018-08-06,Male,Tablet,1,30000
2020-09-23,Female,Mouse,3,3000
2021-04-19,Male,Tablet,4,120000
2019-11-22,Female,Monitor,1,8000
2018-09-13,Female,Smartphone,1,25000
2018-03-06,Male,Laptop,1,60000
2021-02-23,Male,Keyboard,5,7500
2020-09-15,Female,Mouse,4,4000
2019-10-04,Male,Smartphone,2,50000
2018-02-08,Female,Tablet,3,90000
2019-07-18,Female,Tablet,5,150000
2021-06-13,Female,Mouse,1,1000
2021-12-24,Female,Tablet,3,90000
2019-08-21,Male,Monitor,2,16000
2021-09-12,Female,Keyboard,3,4500
2021-01-27,Female,Tablet,1,30000
2019-03-31,Male,Tablet,1,30000
2021-03-11,Female,Headphones,4,8000
2018-03-02,Male,Tablet,2,60000
2019-07-17,Male,Smartphone,5,125000
2019-04-03,Male,Monitor,5,40000
2018-05-05,Female,Mouse,2,2000
2020-09-28,Male,Smartphone,1,25000
2021-12-28,Male,Tablet,5,150000
2020-01-22,Male,Tablet,5,150000
2018-08-23,Female,Smartphone,4,100000
2020-09-15,Female,Laptop,3,180000
2020-04-16,Male,Monitor,5,40000
2018-04-17,Female,Laptop,1,60000
2018-12-25,Male,Keyboard,1,1500
2018-12-02,Female,Keyboard,3,4500
2019-04-09,Female,Headphones,2,4000
2018-08-04,Female,Mouse,1,1000
2018-03-12,Female,Keyboard,3,4500
2019-08-23,Male,Keyboard,3,4500
2020-09-22,Male,Mouse,4,4000
2018-05-08,Female,Headphones,4,8000
2021-12-21,Female,Keyboard,5,7500
2019-10-20,Female,Laptop,1,60000
2018-06-30,Male,Smartphone,3,75000
2021-04-15,Female,Smartphone,1,25000
2021-07-05,Female,Tablet,5,150000
2019-08-19,Female,Mouse,5,5000
2021-03-21,Male,Mouse,2,2000
2021-12-11,Male,Mouse,3,3000
2020-11-11,Female,Laptop,4,240000
2021-07-25,Female,Tablet,3,90000
2019-05-23,Female,Smartphone,4,100000
2021-05-24,Male,Smartphone,5,125000
2021-01-04,Male,Smartphone,3,75000
2021-08-27,Male,Tablet,5,150000
2019-11-05,Male,Monitor,2,16000
2020-07-28,Female,Headphones,3,6000
2020-04-09,Female,Tablet,5,150000
2018-12-12,Male,Tablet,3,90000
2020-08-21,Male,Headphones,3,6000
2020-09-09,Female,Keyboard,4,6000
2019-03-08,Male,Laptop,3,180000
2020-07-03,Male,Monitor,1,8000
2019-12-14,Female,Smartphone,4,100000
2021-11-29,Female,Tablet,3,90000
2019-03-11,Female,Tablet,4,120000
2021-10-23,Female,Tablet,4,120000
2021-03-07,Female,Tablet,3,90000
2020-10-05,Male,Monitor,1,8000
2021-05-25,Male,Monitor,2,16000
2018-10-22,Female,Headphones,1,2000
2020-12-13,Male,Monitor,1,8000
2018-07-07,Male,Keyboard,5,7500
2021-04-30,Female,Monitor,2,16000
2019-01-07,Male,Tablet,4,120000
2020-04-05,Male,Mouse,2,2000
2018-11-25,Female,Laptop,4,240000
2021-12-29,Male,Keyboard,3,4500
2018-05-12,Female,Smartphone,2,50000
2021-06-07,Male,Headphones,1,2000
2019-03-27,Male,Tablet,5,150000
2020-02-10,Male,Tablet,5,150000
2018-12-03,Female,Monitor,4,32000
2020-10-04,Female,Smartphone,2,50000
2021-02-17,Male,Tablet,4,120000
2018-01-30,Female,Smartphone,3,75000
2019-02-25,Male,Tablet,3,90000
2021-09-27,Female,Monitor,3,24000
2018-07-26,Female,Monitor,4,32000
2020-06-04,Male,Laptop,1,60000
2018-10-10,Female,Smartphone,3,75000
2020-04-18,Male,Monitor,1,8000
2020-07-10,Female,Laptop,4,240000
2020-01-07,Male,Monitor,2,16000
2019-09-14,Female,Smartphone,5,125000
2021-04-20,Male,Smartphone,3,75000
2019-11-10,Male,Tablet,1,30000
2018-05-10,Female,Laptop,4,240000
2021-01-30,Female,Tablet,3,90000
2019-08-31,Female,Smartphone,4,100000
2021-09-15,Female,Headphones,4,8000
2018-10-30,Male,Laptop,1,60000
2019-03-22,Female,Headphones,3,6000
2018-10-06,Female,Mouse,4,4000
2018-01-26,Female,Headphones,3,6000
2021-12-09,Female,Mouse,3,3000
2019-02-08,Female,Mouse,1,1000
2020-05-10,Male,Smartphone,3,75000
2020-10-06,Female,Mouse,2,2000
2021-01-23,Male,Headphones,5,10000
2021-03-24,Male,Tablet,5,150000
2020-08-27,Male,Monitor,2,16000
2018-06-29,Female,Headphones,3,6000
2021-02-04,Male,Mouse,1,1000
2021-09-03,Female,Monitor,1,8000
2019-09-13,Male,Tablet,4,120000
2019-06-08,Male,Monitor,1,8000
2019-08-23,Female,Headphones,3,6000
2021-11-16,Male,Monitor,4,32000
2019-08-06,Male,Laptop,3,180000
2018-11-13,Female,Headphones,4,8000
2018-03-10,Female,Smartphone,5,125000
2018-08-16,Male,Mouse,2,2000
2021-01-26,Male,Headphones,2,4000
2021-05-06,Male,Smartphone,1,25000
2020-11-30,Female,Monitor,4,32000
2020-02-25,Female,Headphones,5,10000
2020-06-20,Female,Monitor,3,24000
2021-07-11,Female,Smartphone,2,50000
2021-11-04,Female,Keyboard,3,4500
2020-08-01,Female,Smartphone,5,125000
2019-09-25,Female,Monitor,5,40000
2020-11-12,Female,Tablet,2,60000
2020-03-11,Female,Smartphone,5,125000
2021-12-23,Female,Headphones,5,10000
2021-05-03,Male,Headphones,3,6000
2019-04-26,Female,Laptop,5,300000
2021-12-31,Female,Keyboard,2,3000
2021-07-27,Female,Keyboard,1,1500
2020-02-18,Female,Headphones,5,10000
2020-02-12,Male,Monitor,4,32000
2020-02-17,Male,Laptop,1,60000
2019-08-31,Female,Headphones,1,2000
2018-02-01,Female,Mouse,4,4000
2020-05-16,Female,Smartphone,4,100000
2021-10-07,Male,Headphones,5,10000
2020-04-30,Female,Mouse,1,1000
2021-05-06,Female,Laptop,1,60000
2020-02-05,Male,Mouse,2,2000
2019-04-28,Female,Headphones,5,10000
2018-10-27,Female,Tablet,1,30000
2019-07-25,Female,Laptop,1,60000
2019-11-18,Male,Keyboard,1,1500
2021-02-25,Male,Smartphone,4,100000
2021-08-12,Male,Tablet,4,120000
2019-05-02,Male,Tablet,4,120000
2021-06-20,Female,Keyboard,5,7500
2018-11-23,Male,Tablet,4,120000
2020-10-09,Male,Mouse,5,5000
2018-11-09,Female,Keyboard,3,4500
2021-07-21,Male,Smartphone,4,100000
2018-10-20,Male,Mouse,4,4000
2021-03-14,Male,Headphones,4,8000
2021-08-07,Female,Headphones,3,6000
2021-10-24,Male,Keyboard,5,7500
2018-08-23,Female,Tablet,2,60000
2018-02-07,Male,Laptop,1,60000
